subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
002	6	22	175	1	0	11	0	0	ff	138	2339	1
002	6	22	175	1	0	11	0	0	fp	138	2339	1
002	6	22	0	1	0	11	0	0	fs	138	2339	1
002	6	22	175	1	0	11	0	0	rp	138	2339	1
002	6	22	0	1	0	11	0	0	pr	138	2339	1
002	6	22	175	1	0	11	0	0	rb	138	2339	1
002	6	22	NA	1	0	11	0	0	rr	138	2339	1
002	6	22	175	1	0	11	0	0	tt	138	2339	1
002	6	22	245	2	11	20	0	0	ff	138	2339	1
002	6	22	245	2	11	20	0	0	fp	138	2339	1
002	6	22	0	2	11	20	0	0	fs	138	2339	1
002	6	22	245	2	11	20	0	0	rp	138	2339	1
002	6	22	0	2	11	20	0	0	pr	138	2339	1
002	6	22	245	2	11	20	0	0	rb	138	2339	1
002	6	22	NA	2	11	20	0	0	rr	138	2339	1
002	6	22	245	2	11	20	0	0	tt	138	2339	1
002	6	22	180	3	20	29	0	0	ff	138	2339	1
002	6	22	180	3	20	29	0	0	fp	138	2339	1
002	6	22	0	3	20	29	0	0	fs	138	2339	1
002	6	22	180	3	20	29	0	0	rp	138	2339	1
002	6	22	0	3	20	29	0	0	pr	138	2339	1
002	6	22	180	3	20	29	0	0	rb	138	2339	1
002	6	22	NA	3	20	29	0	0	rr	138	2339	1
002	6	22	180	3	20	29	0	0	tt	138	2339	1
002	6	22	236	4	29	40	0	0	ff	138	2339	1
002	6	22	236	4	29	40	0	0	fp	138	2339	1
002	6	22	0	4	29	40	0	0	fs	138	2339	1
002	6	22	236	4	29	40	0	0	rp	138	2339	1
002	6	22	0	4	29	40	0	0	pr	138	2339	1
002	6	22	236	4	29	40	0	0	rb	138	2339	1
002	6	22	NA	4	29	40	0	0	rr	138	2339	1
002	6	22	236	4	29	40	0	0	tt	138	2339	1
002	6	22	283	5	40	0	0	1	ff	138	2339	1
002	6	22	1300	5	40	0	0	1	fp	138	2339	1
002	6	22	0	5	40	0	0	1	fs	138	2339	1
002	6	22	1300	5	40	0	0	1	rp	138	2339	1
002	6	22	0	5	40	0	0	1	pr	138	2339	1
002	6	22	1300	5	40	0	0	1	rb	138	2339	1
002	6	22	NA	5	40	0	0	1	rr	138	2339	1
002	6	22	1300	5	40	0	0	1	tt	138	2339	1
002	6	22	170	6	0	10	1	1	ff	138	2339	1
002	6	22	375	6	0	10	1	1	fp	138	2339	1
002	6	22	0	6	0	10	1	1	fs	138	2339	1
002	6	22	375	6	0	10	1	1	rp	138	2339	1
002	6	22	0	6	0	10	1	1	pr	138	2339	1
002	6	22	375	6	0	10	1	1	rb	138	2339	1
002	6	22	NA	6	0	10	1	1	rr	138	2339	1
002	6	22	375	6	0	10	1	1	tt	138	2339	1
002	6	22	NA	7	10	14	1	1	ff	138	2339	1
002	6	22	NA	7	10	14	1	1	fp	138	2339	1
002	6	22	1	7	10	14	1	1	fs	138	2339	1
002	6	22	NA	7	10	14	1	1	rp	138	2339	1
002	6	22	NA	7	10	14	1	1	pr	138	2339	1
002	6	22	NA	7	10	14	1	1	rb	138	2339	1
002	6	22	NA	7	10	14	1	1	rr	138	2339	1
002	6	22	503	7	10	14	1	1	tt	138	2339	1
002	6	22	210	8	14	23	1	1	ff	138	2339	1
002	6	22	210	8	14	23	1	1	fp	138	2339	1
002	6	22	0	8	14	23	1	1	fs	138	2339	1
002	6	22	210	8	14	23	1	1	rp	138	2339	1
002	6	22	0	8	14	23	1	1	pr	138	2339	1
002	6	22	210	8	14	23	1	1	rb	138	2339	1
002	6	22	NA	8	14	23	1	1	rr	138	2339	1
002	6	22	210	8	14	23	1	1	tt	138	2339	1
002	6	22	249	9	23	32	1	1	ff	138	2339	1
002	6	22	249	9	23	32	1	1	fp	138	2339	1
002	6	22	0	9	23	32	1	1	fs	138	2339	1
002	6	22	408	9	23	32	1	1	rp	138	2339	1
002	6	22	1	9	23	32	1	1	pr	138	2339	1
002	6	22	249	9	23	32	1	1	rb	138	2339	1
002	6	22	175	9	23	32	1	1	rr	138	2339	1
002	6	22	424	9	23	32	1	1	tt	138	2339	1
002	6	22	190	10	32	37	1	1	ff	138	2339	1
002	6	22	190	10	32	37	1	1	fp	138	2339	1
002	6	22	0	10	32	37	1	1	fs	138	2339	1
002	6	22	365	10	32	37	1	1	rp	138	2339	1
002	6	22	1	10	32	37	1	1	pr	138	2339	1
002	6	22	190	10	32	37	1	1	rb	138	2339	1
002	6	22	160	10	32	37	1	1	rr	138	2339	1
002	6	22	350	10	32	37	1	1	tt	138	2339	1
002	6	22	185	11	37	83	1	1	ff	138	2339	1
002	6	22	804	11	37	83	1	1	fp	138	2339	1
002	6	22	0	11	37	83	1	1	fs	138	2339	1
002	6	22	2397	11	37	83	1	1	rp	138	2339	1
002	6	22	1	11	37	83	1	1	pr	138	2339	1
002	6	22	1791	11	37	83	1	1	rb	138	2339	1
002	6	22	987	11	37	83	1	1	rr	138	2339	1
002	6	22	1791	11	37	83	1	1	tt	138	2339	1
002	3	19	286	1	0	10	0	0	ff	208	3462	1
002	3	19	286	1	0	10	0	0	fp	208	3462	1
002	3	19	0	1	0	10	0	0	fs	208	3462	1
002	3	19	286	1	0	10	0	0	rp	208	3462	1
002	3	19	0	1	0	10	0	0	pr	208	3462	1
002	3	19	286	1	0	10	0	0	rb	208	3462	1
002	3	19	NA	1	0	10	0	0	rr	208	3462	1
002	3	19	286	1	0	10	0	0	tt	208	3462	1
002	3	19	182	2	10	22	0	0	ff	208	3462	1
002	3	19	382	2	10	22	0	0	fp	208	3462	1
002	3	19	0	2	10	22	0	0	fs	208	3462	1
002	3	19	382	2	10	22	0	0	rp	208	3462	1
002	3	19	0	2	10	22	0	0	pr	208	3462	1
002	3	19	382	2	10	22	0	0	rb	208	3462	1
002	3	19	519	2	10	22	0	0	rr	208	3462	1
002	3	19	901	2	10	22	0	0	tt	208	3462	1
002	3	19	275	3	22	30	0	0	ff	208	3462	1
002	3	19	275	3	22	30	0	0	fp	208	3462	1
002	3	19	0	3	22	30	0	0	fs	208	3462	1
002	3	19	275	3	22	30	0	0	rp	208	3462	1
002	3	19	0	3	22	30	0	0	pr	208	3462	1
002	3	19	275	3	22	30	0	0	rb	208	3462	1
002	3	19	NA	3	22	30	0	0	rr	208	3462	1
002	3	19	275	3	22	30	0	0	tt	208	3462	1
002	3	19	170	4	30	38	0	0	ff	208	3462	1
002	3	19	286	4	30	38	0	0	fp	208	3462	1
002	3	19	0	4	30	38	0	0	fs	208	3462	1
002	3	19	1361	4	30	38	0	0	rp	208	3462	1
002	3	19	1	4	30	38	0	0	pr	208	3462	1
002	3	19	842	4	30	38	0	0	rb	208	3462	1
002	3	19	556	4	30	38	0	0	rr	208	3462	1
002	3	19	842	4	30	38	0	0	tt	208	3462	1
002	3	19	202	5	38	0	0	1	ff	208	3462	1
002	3	19	638	5	38	0	0	1	fp	208	3462	1
002	3	19	0	5	38	0	0	1	fs	208	3462	1
002	3	19	638	5	38	0	0	1	rp	208	3462	1
002	3	19	0	5	38	0	0	1	pr	208	3462	1
002	3	19	638	5	38	0	0	1	rb	208	3462	1
002	3	19	NA	5	38	0	0	1	rr	208	3462	1
002	3	19	638	5	38	0	0	1	tt	208	3462	1
002	3	19	459	6	0	22	1	1	ff	208	3462	1
002	3	19	1027	6	0	22	1	1	fp	208	3462	1
002	3	19	0	6	0	22	1	1	fs	208	3462	1
002	3	19	1027	6	0	22	1	1	rp	208	3462	1
002	3	19	0	6	0	22	1	1	pr	208	3462	1
002	3	19	1027	6	0	22	1	1	rb	208	3462	1
002	3	19	NA	6	0	22	1	1	rr	208	3462	1
002	3	19	1027	6	0	22	1	1	tt	208	3462	1
002	3	19	NA	7	22	26	1	1	ff	208	3462	1
002	3	19	NA	7	22	26	1	1	fp	208	3462	1
002	3	19	1	7	22	26	1	1	fs	208	3462	1
002	3	19	NA	7	22	26	1	1	rp	208	3462	1
002	3	19	NA	7	22	26	1	1	pr	208	3462	1
002	3	19	NA	7	22	26	1	1	rb	208	3462	1
002	3	19	NA	7	22	26	1	1	rr	208	3462	1
002	3	19	NA	7	22	26	1	1	tt	208	3462	1
002	3	19	265	8	26	35	1	1	ff	208	3462	1
002	3	19	265	8	26	35	1	1	fp	208	3462	1
002	3	19	0	8	26	35	1	1	fs	208	3462	1
002	3	19	265	8	26	35	1	1	rp	208	3462	1
002	3	19	0	8	26	35	1	1	pr	208	3462	1
002	3	19	265	8	26	35	1	1	rb	208	3462	1
002	3	19	NA	8	26	35	1	1	rr	208	3462	1
002	3	19	265	8	26	35	1	1	tt	208	3462	1
002	3	19	311	9	35	41	1	1	ff	208	3462	1
002	3	19	311	9	35	41	1	1	fp	208	3462	1
002	3	19	0	9	35	41	1	1	fs	208	3462	1
002	3	19	311	9	35	41	1	1	rp	208	3462	1
002	3	19	0	9	35	41	1	1	pr	208	3462	1
002	3	19	311	9	35	41	1	1	rb	208	3462	1
002	3	19	266	9	35	41	1	1	rr	208	3462	1
002	3	19	577	9	35	41	1	1	tt	208	3462	1
002	3	19	249	10	41	46	1	1	ff	208	3462	1
002	3	19	249	10	41	46	1	1	fp	208	3462	1
002	3	19	0	10	41	46	1	1	fs	208	3462	1
002	3	19	249	10	41	46	1	1	rp	208	3462	1
002	3	19	0	10	41	46	1	1	pr	208	3462	1
002	3	19	249	10	41	46	1	1	rb	208	3462	1
002	3	19	NA	10	41	46	1	1	rr	208	3462	1
002	3	19	249	10	41	46	1	1	tt	208	3462	1
002	3	19	216	11	46	68	1	1	ff	208	3462	1
002	3	19	375	11	46	68	1	1	fp	208	3462	1
002	3	19	0	11	46	68	1	1	fs	208	3462	1
002	3	19	1040	11	46	68	1	1	rp	208	3462	1
002	3	19	1	11	46	68	1	1	pr	208	3462	1
002	3	19	774	11	46	68	1	1	rb	208	3462	1
002	3	19	399	11	46	68	1	1	rr	208	3462	1
002	3	19	774	11	46	68	1	1	tt	208	3462	1
002	6	6	299	1	0	15	0	0	ff	9	1506	1
002	6	6	299	1	0	15	0	0	fp	9	1506	1
002	6	6	0	1	0	15	0	0	fs	9	1506	1
002	6	6	299	1	0	15	0	0	rp	9	1506	1
002	6	6	0	1	0	15	0	0	pr	9	1506	1
002	6	6	299	1	0	15	0	0	rb	9	1506	1
002	6	6	1040	1	0	15	0	0	rr	9	1506	1
002	6	6	1339	1	0	15	0	0	tt	9	1506	1
002	6	6	146	2	15	27	0	0	ff	9	1506	1
002	6	6	146	2	15	27	0	0	fp	9	1506	1
002	6	6	0	2	15	27	0	0	fs	9	1506	1
002	6	6	660	2	15	27	0	0	rp	9	1506	1
002	6	6	1	2	15	27	0	0	pr	9	1506	1
002	6	6	494	2	15	27	0	0	rb	9	1506	1
002	6	6	1456	2	15	27	0	0	rr	9	1506	1
002	6	6	1602	2	15	27	0	0	tt	9	1506	1
002	6	6	287	3	27	35	0	0	ff	9	1506	1
002	6	6	287	3	27	35	0	0	fp	9	1506	1
002	6	6	0	3	27	35	0	0	fs	9	1506	1
002	6	6	957	3	27	35	0	0	rp	9	1506	1
002	6	6	1	3	27	35	0	0	pr	9	1506	1
002	6	6	287	3	27	35	0	0	rb	9	1506	1
002	6	6	299	3	27	35	0	0	rr	9	1506	1
002	6	6	586	3	27	35	0	0	tt	9	1506	1
002	6	6	241	4	35	43	0	0	ff	9	1506	1
002	6	6	241	4	35	43	0	0	fp	9	1506	1
002	6	6	0	4	35	43	0	0	fs	9	1506	1
002	6	6	241	4	35	43	0	0	rp	9	1506	1
002	6	6	0	4	35	43	0	0	pr	9	1506	1
002	6	6	241	4	35	43	0	0	rb	9	1506	1
002	6	6	472	4	35	43	0	0	rr	9	1506	1
002	6	6	713	4	35	43	0	0	tt	9	1506	1
002	6	6	140	5	43	0	0	1	ff	9	1506	1
002	6	6	140	5	43	0	0	1	fp	9	1506	1
002	6	6	0	5	43	0	0	1	fs	9	1506	1
002	6	6	2137	5	43	0	0	1	rp	9	1506	1
002	6	6	1	5	43	0	0	1	pr	9	1506	1
002	6	6	743	5	43	0	0	1	rb	9	1506	1
002	6	6	839	5	43	0	0	1	rr	9	1506	1
002	6	6	979	5	43	0	0	1	tt	9	1506	1
002	6	6	281	6	0	15	1	1	ff	9	1506	1
002	6	6	281	6	0	15	1	1	fp	9	1506	1
002	6	6	0	6	0	15	1	1	fs	9	1506	1
002	6	6	281	6	0	15	1	1	rp	9	1506	1
002	6	6	0	6	0	15	1	1	pr	9	1506	1
002	6	6	281	6	0	15	1	1	rb	9	1506	1
002	6	6	NA	6	0	15	1	1	rr	9	1506	1
002	6	6	281	6	0	15	1	1	tt	9	1506	1
002	6	6	364	7	15	23	1	1	ff	9	1506	1
002	6	6	364	7	15	23	1	1	fp	9	1506	1
002	6	6	0	7	15	23	1	1	fs	9	1506	1
002	6	6	364	7	15	23	1	1	rp	9	1506	1
002	6	6	0	7	15	23	1	1	pr	9	1506	1
002	6	6	364	7	15	23	1	1	rb	9	1506	1
002	6	6	300	7	15	23	1	1	rr	9	1506	1
002	6	6	664	7	15	23	1	1	tt	9	1506	1
002	6	6	319	8	23	36	1	1	ff	9	1506	1
002	6	6	319	8	23	36	1	1	fp	9	1506	1
002	6	6	0	8	23	36	1	1	fs	9	1506	1
002	6	6	619	8	23	36	1	1	rp	9	1506	1
002	6	6	1	8	23	36	1	1	pr	9	1506	1
002	6	6	319	8	23	36	1	1	rb	9	1506	1
002	6	6	NA	8	23	36	1	1	rr	9	1506	1
002	6	6	319	8	23	36	1	1	tt	9	1506	1
002	6	6	223	9	36	45	1	1	ff	9	1506	1
002	6	6	223	9	36	45	1	1	fp	9	1506	1
002	6	6	0	9	36	45	1	1	fs	9	1506	1
002	6	6	223	9	36	45	1	1	rp	9	1506	1
002	6	6	0	9	36	45	1	1	pr	9	1506	1
002	6	6	223	9	36	45	1	1	rb	9	1506	1
002	6	6	NA	9	36	45	1	1	rr	9	1506	1
002	6	6	223	9	36	45	1	1	tt	9	1506	1
002	6	6	248	10	45	55	1	1	ff	9	1506	1
002	6	6	248	10	45	55	1	1	fp	9	1506	1
002	6	6	0	10	45	55	1	1	fs	9	1506	1
002	6	6	248	10	45	55	1	1	rp	9	1506	1
002	6	6	0	10	45	55	1	1	pr	9	1506	1
002	6	6	248	10	45	55	1	1	rb	9	1506	1
002	6	6	NA	10	45	55	1	1	rr	9	1506	1
002	6	6	248	10	45	55	1	1	tt	9	1506	1
002	6	6	193	11	55	81	1	1	ff	9	1506	1
002	6	6	715	11	55	81	1	1	fp	9	1506	1
002	6	6	0	11	55	81	1	1	fs	9	1506	1
002	6	6	2285	11	55	81	1	1	rp	9	1506	1
002	6	6	1	11	55	81	1	1	pr	9	1506	1
002	6	6	1039	11	55	81	1	1	rb	9	1506	1
002	6	6	324	11	55	81	1	1	rr	9	1506	1
002	6	6	1039	11	55	81	1	1	tt	9	1506	1
002	2	10	233	1	0	14	0	0	ff	65	2707	1
002	2	10	426	1	0	14	0	0	fp	65	2707	1
002	2	10	0	1	0	14	0	0	fs	65	2707	1
002	2	10	426	1	0	14	0	0	rp	65	2707	1
002	2	10	0	1	0	14	0	0	pr	65	2707	1
002	2	10	426	1	0	14	0	0	rb	65	2707	1
002	2	10	398	1	0	14	0	0	rr	65	2707	1
002	2	10	824	1	0	14	0	0	tt	65	2707	1
002	2	10	212	2	14	30	0	0	ff	65	2707	1
002	2	10	373	2	14	30	0	0	fp	65	2707	1
002	2	10	0	2	14	30	0	0	fs	65	2707	1
002	2	10	373	2	14	30	0	0	rp	65	2707	1
002	2	10	0	2	14	30	0	0	pr	65	2707	1
002	2	10	373	2	14	30	0	0	rb	65	2707	1
002	2	10	357	2	14	30	0	0	rr	65	2707	1
002	2	10	730	2	14	30	0	0	tt	65	2707	1
002	2	10	185	3	30	40	0	0	ff	65	2707	1
002	2	10	185	3	30	40	0	0	fp	65	2707	1
002	2	10	0	3	30	40	0	0	fs	65	2707	1
002	2	10	592	3	30	40	0	0	rp	65	2707	1
002	2	10	1	3	30	40	0	0	pr	65	2707	1
002	2	10	391	3	30	40	0	0	rb	65	2707	1
002	2	10	494	3	30	40	0	0	rr	65	2707	1
002	2	10	679	3	30	40	0	0	tt	65	2707	1
002	2	10	180	4	40	48	0	0	ff	65	2707	1
002	2	10	180	4	40	48	0	0	fp	65	2707	1
002	2	10	0	4	40	48	0	0	fs	65	2707	1
002	2	10	180	4	40	48	0	0	rp	65	2707	1
002	2	10	0	4	40	48	0	0	pr	65	2707	1
002	2	10	180	4	40	48	0	0	rb	65	2707	1
002	2	10	NA	4	40	48	0	0	rr	65	2707	1
002	2	10	180	4	40	48	0	0	tt	65	2707	1
002	2	10	265	5	48	0	0	1	ff	65	2707	1
002	2	10	1401	5	48	0	0	1	fp	65	2707	1
002	2	10	0	5	48	0	0	1	fs	65	2707	1
002	2	10	1401	5	48	0	0	1	rp	65	2707	1
002	2	10	0	5	48	0	0	1	pr	65	2707	1
002	2	10	1401	5	48	0	0	1	rb	65	2707	1
002	2	10	102	5	48	0	0	1	rr	65	2707	1
002	2	10	1503	5	48	0	0	1	tt	65	2707	1
002	2	10	282	6	0	12	1	1	ff	65	2707	1
002	2	10	282	6	0	12	1	1	fp	65	2707	1
002	2	10	0	6	0	12	1	1	fs	65	2707	1
002	2	10	282	6	0	12	1	1	rp	65	2707	1
002	2	10	0	6	0	12	1	1	pr	65	2707	1
002	2	10	282	6	0	12	1	1	rb	65	2707	1
002	2	10	NA	6	0	12	1	1	rr	65	2707	1
002	2	10	282	6	0	12	1	1	tt	65	2707	1
002	2	10	212	7	12	20	1	1	ff	65	2707	1
002	2	10	212	7	12	20	1	1	fp	65	2707	1
002	2	10	0	7	12	20	1	1	fs	65	2707	1
002	2	10	212	7	12	20	1	1	rp	65	2707	1
002	2	10	0	7	12	20	1	1	pr	65	2707	1
002	2	10	212	7	12	20	1	1	rb	65	2707	1
002	2	10	NA	7	12	20	1	1	rr	65	2707	1
002	2	10	212	7	12	20	1	1	tt	65	2707	1
002	2	10	210	8	20	28	1	1	ff	65	2707	1
002	2	10	210	8	20	28	1	1	fp	65	2707	1
002	2	10	0	8	20	28	1	1	fs	65	2707	1
002	2	10	210	8	20	28	1	1	rp	65	2707	1
002	2	10	0	8	20	28	1	1	pr	65	2707	1
002	2	10	210	8	20	28	1	1	rb	65	2707	1
002	2	10	170	8	20	28	1	1	rr	65	2707	1
002	2	10	380	8	20	28	1	1	tt	65	2707	1
002	2	10	268	9	28	39	1	1	ff	65	2707	1
002	2	10	268	9	28	39	1	1	fp	65	2707	1
002	2	10	0	9	28	39	1	1	fs	65	2707	1
002	2	10	806	9	28	39	1	1	rp	65	2707	1
002	2	10	1	9	28	39	1	1	pr	65	2707	1
002	2	10	636	9	28	39	1	1	rb	65	2707	1
002	2	10	368	9	28	39	1	1	rr	65	2707	1
002	2	10	636	9	28	39	1	1	tt	65	2707	1
002	2	10	NA	10	39	41	1	1	ff	65	2707	1
002	2	10	NA	10	39	41	1	1	fp	65	2707	1
002	2	10	1	10	39	41	1	1	fs	65	2707	1
002	2	10	NA	10	39	41	1	1	rp	65	2707	1
002	2	10	NA	10	39	41	1	1	pr	65	2707	1
002	2	10	NA	10	39	41	1	1	rb	65	2707	1
002	2	10	NA	10	39	41	1	1	rr	65	2707	1
002	2	10	NA	10	39	41	1	1	tt	65	2707	1
002	2	10	162	11	41	74	1	1	ff	65	2707	1
002	2	10	1121	11	41	74	1	1	fp	65	2707	1
002	2	10	0	11	41	74	1	1	fs	65	2707	1
002	2	10	2065	11	41	74	1	1	rp	65	2707	1
002	2	10	1	11	41	74	1	1	pr	65	2707	1
002	2	10	1121	11	41	74	1	1	rb	65	2707	1
002	2	10	NA	11	41	74	1	1	rr	65	2707	1
002	2	10	1121	11	41	74	1	1	tt	65	2707	1
002	7	47	189	1	0	13	0	0	ff	85	3456	0
002	7	47	189	1	0	13	0	0	fp	85	3456	0
002	7	47	0	1	0	13	0	0	fs	85	3456	0
002	7	47	189	1	0	13	0	0	rp	85	3456	0
002	7	47	0	1	0	13	0	0	pr	85	3456	0
002	7	47	189	1	0	13	0	0	rb	85	3456	0
002	7	47	253	1	0	13	0	0	rr	85	3456	0
002	7	47	442	1	0	13	0	0	tt	85	3456	0
002	7	47	209	2	13	23	0	0	ff	85	3456	0
002	7	47	209	2	13	23	0	0	fp	85	3456	0
002	7	47	0	2	13	23	0	0	fs	85	3456	0
002	7	47	678	2	13	23	0	0	rp	85	3456	0
002	7	47	1	2	13	23	0	0	pr	85	3456	0
002	7	47	425	2	13	23	0	0	rb	85	3456	0
002	7	47	477	2	13	23	0	0	rr	85	3456	0
002	7	47	686	2	13	23	0	0	tt	85	3456	0
002	7	47	218	3	23	34	0	0	ff	85	3456	0
002	7	47	218	3	23	34	0	0	fp	85	3456	0
002	7	47	0	3	23	34	0	0	fs	85	3456	0
002	7	47	638	3	23	34	0	0	rp	85	3456	0
002	7	47	1	3	23	34	0	0	pr	85	3456	0
002	7	47	377	3	23	34	0	0	rb	85	3456	0
002	7	47	360	3	23	34	0	0	rr	85	3456	0
002	7	47	578	3	23	34	0	0	tt	85	3456	0
002	7	47	212	4	34	43	0	0	ff	85	3456	0
002	7	47	212	4	34	43	0	0	fp	85	3456	0
002	7	47	0	4	34	43	0	0	fs	85	3456	0
002	7	47	212	4	34	43	0	0	rp	85	3456	0
002	7	47	0	4	34	43	0	0	pr	85	3456	0
002	7	47	212	4	34	43	0	0	rb	85	3456	0
002	7	47	NA	4	34	43	0	0	rr	85	3456	0
002	7	47	212	4	34	43	0	0	tt	85	3456	0
002	7	47	255	5	43	0	0	1	ff	85	3456	0
002	7	47	658	5	43	0	0	1	fp	85	3456	0
002	7	47	0	5	43	0	0	1	fs	85	3456	0
002	7	47	658	5	43	0	0	1	rp	85	3456	0
002	7	47	0	5	43	0	0	1	pr	85	3456	0
002	7	47	658	5	43	0	0	1	rb	85	3456	0
002	7	47	NA	5	43	0	0	1	rr	85	3456	0
002	7	47	658	5	43	0	0	1	tt	85	3456	0
002	7	47	365	6	0	10	1	1	ff	85	3456	0
002	7	47	365	6	0	10	1	1	fp	85	3456	0
002	7	47	0	6	0	10	1	1	fs	85	3456	0
002	7	47	365	6	0	10	1	1	rp	85	3456	0
002	7	47	0	6	0	10	1	1	pr	85	3456	0
002	7	47	365	6	0	10	1	1	rb	85	3456	0
002	7	47	NA	6	0	10	1	1	rr	85	3456	0
002	7	47	365	6	0	10	1	1	tt	85	3456	0
002	7	47	222	7	10	18	1	1	ff	85	3456	0
002	7	47	222	7	10	18	1	1	fp	85	3456	0
002	7	47	0	7	10	18	1	1	fs	85	3456	0
002	7	47	222	7	10	18	1	1	rp	85	3456	0
002	7	47	0	7	10	18	1	1	pr	85	3456	0
002	7	47	222	7	10	18	1	1	rb	85	3456	0
002	7	47	NA	7	10	18	1	1	rr	85	3456	0
002	7	47	222	7	10	18	1	1	tt	85	3456	0
002	7	47	290	8	18	31	1	1	ff	85	3456	0
002	7	47	290	8	18	31	1	1	fp	85	3456	0
002	7	47	0	8	18	31	1	1	fs	85	3456	0
002	7	47	290	8	18	31	1	1	rp	85	3456	0
002	7	47	0	8	18	31	1	1	pr	85	3456	0
002	7	47	290	8	18	31	1	1	rb	85	3456	0
002	7	47	NA	8	18	31	1	1	rr	85	3456	0
002	7	47	290	8	18	31	1	1	tt	85	3456	0
002	7	47	187	9	31	40	1	1	ff	85	3456	0
002	7	47	187	9	31	40	1	1	fp	85	3456	0
002	7	47	0	9	31	40	1	1	fs	85	3456	0
002	7	47	187	9	31	40	1	1	rp	85	3456	0
002	7	47	0	9	31	40	1	1	pr	85	3456	0
002	7	47	187	9	31	40	1	1	rb	85	3456	0
002	7	47	NA	9	31	40	1	1	rr	85	3456	0
002	7	47	187	9	31	40	1	1	tt	85	3456	0
002	7	47	187	10	40	48	1	1	ff	85	3456	0
002	7	47	187	10	40	48	1	1	fp	85	3456	0
002	7	47	0	10	40	48	1	1	fs	85	3456	0
002	7	47	187	10	40	48	1	1	rp	85	3456	0
002	7	47	0	10	40	48	1	1	pr	85	3456	0
002	7	47	187	10	40	48	1	1	rb	85	3456	0
002	7	47	NA	10	40	48	1	1	rr	85	3456	0
002	7	47	187	10	40	48	1	1	tt	85	3456	0
002	7	47	220	11	48	71	1	1	ff	85	3456	0
002	7	47	381	11	48	71	1	1	fp	85	3456	0
002	7	47	0	11	48	71	1	1	fs	85	3456	0
002	7	47	582	11	48	71	1	1	rp	85	3456	0
002	7	47	1	11	48	71	1	1	pr	85	3456	0
002	7	47	381	11	48	71	1	1	rb	85	3456	0
002	7	47	NA	11	48	71	1	1	rr	85	3456	0
002	7	47	381	11	48	71	1	1	tt	85	3456	0
002	3	35	202	1	0	10	0	0	ff	129	1818	1
002	3	35	202	1	0	10	0	0	fp	129	1818	1
002	3	35	0	1	0	10	0	0	fs	129	1818	1
002	3	35	202	1	0	10	0	0	rp	129	1818	1
002	3	35	0	1	0	10	0	0	pr	129	1818	1
002	3	35	202	1	0	10	0	0	rb	129	1818	1
002	3	35	NA	1	0	10	0	0	rr	129	1818	1
002	3	35	202	1	0	10	0	0	tt	129	1818	1
002	3	35	199	2	10	26	0	0	ff	129	1818	1
002	3	35	467	2	10	26	0	0	fp	129	1818	1
002	3	35	0	2	10	26	0	0	fs	129	1818	1
002	3	35	467	2	10	26	0	0	rp	129	1818	1
002	3	35	0	2	10	26	0	0	pr	129	1818	1
002	3	35	467	2	10	26	0	0	rb	129	1818	1
002	3	35	117	2	10	26	0	0	rr	129	1818	1
002	3	35	584	2	10	26	0	0	tt	129	1818	1
002	3	35	199	3	26	33	0	0	ff	129	1818	1
002	3	35	199	3	26	33	0	0	fp	129	1818	1
002	3	35	0	3	26	33	0	0	fs	129	1818	1
002	3	35	199	3	26	33	0	0	rp	129	1818	1
002	3	35	0	3	26	33	0	0	pr	129	1818	1
002	3	35	199	3	26	33	0	0	rb	129	1818	1
002	3	35	NA	3	26	33	0	0	rr	129	1818	1
002	3	35	199	3	26	33	0	0	tt	129	1818	1
002	3	35	261	4	33	41	0	0	ff	129	1818	1
002	3	35	261	4	33	41	0	0	fp	129	1818	1
002	3	35	0	4	33	41	0	0	fs	129	1818	1
002	3	35	261	4	33	41	0	0	rp	129	1818	1
002	3	35	0	4	33	41	0	0	pr	129	1818	1
002	3	35	261	4	33	41	0	0	rb	129	1818	1
002	3	35	NA	4	33	41	0	0	rr	129	1818	1
002	3	35	261	4	33	41	0	0	tt	129	1818	1
002	3	35	206	5	41	0	0	1	ff	129	1818	1
002	3	35	1361	5	41	0	0	1	fp	129	1818	1
002	3	35	0	5	41	0	0	1	fs	129	1818	1
002	3	35	1361	5	41	0	0	1	rp	129	1818	1
002	3	35	0	5	41	0	0	1	pr	129	1818	1
002	3	35	1361	5	41	0	0	1	rb	129	1818	1
002	3	35	NA	5	41	0	0	1	rr	129	1818	1
002	3	35	1361	5	41	0	0	1	tt	129	1818	1
002	3	35	209	6	0	10	1	1	ff	129	1818	1
002	3	35	209	6	0	10	1	1	fp	129	1818	1
002	3	35	0	6	0	10	1	1	fs	129	1818	1
002	3	35	209	6	0	10	1	1	rp	129	1818	1
002	3	35	0	6	0	10	1	1	pr	129	1818	1
002	3	35	209	6	0	10	1	1	rb	129	1818	1
002	3	35	NA	6	0	10	1	1	rr	129	1818	1
002	3	35	209	6	0	10	1	1	tt	129	1818	1
002	3	35	186	7	10	18	1	1	ff	129	1818	1
002	3	35	186	7	10	18	1	1	fp	129	1818	1
002	3	35	0	7	10	18	1	1	fs	129	1818	1
002	3	35	186	7	10	18	1	1	rp	129	1818	1
002	3	35	0	7	10	18	1	1	pr	129	1818	1
002	3	35	186	7	10	18	1	1	rb	129	1818	1
002	3	35	300	7	10	18	1	1	rr	129	1818	1
